"","id","wave","age","educ","noveliv","lninc","work"
"14280",2280,5,28,"Postgraduate",-0.174194676599484,-6.0427532765442,TRUE
"14281",2281,5,53,"Some College",-1.79291170752041,NA,FALSE
"14282",2282,5,31,"College Graduate",0.195400944378504,-6.09643661836406,TRUE
"14283",2283,5,32,"Some College",1.41379802556834,-8.08871564329971,TRUE
"14284",2284,5,50,"Some College",-1.56104298404594,NA,FALSE
"14285",2285,5,47,"High School Graduate",0.599889968985485,-23.6292817772948,TRUE
"14286",2286,5,33,"Some College",-0.340503382478939,-8.6291312880209,TRUE
"14287",2287,5,53,"Postgraduate",-0.129658400155349,NA,FALSE
"14288",2288,5,42,"Some College",0.0411379881757512,-17.0146084452823,TRUE
"14289",2289,5,36,"High School Graduate",0.276580906729946,-9.40883375183249,TRUE
"14290",2290,5,54,"Postgraduate",-0.0347860761102557,NA,FALSE
"14291",2291,5,48,"High School Graduate",-1.15847021833781,NA,FALSE
"14292",2292,5,34,"Some College",0.362538861285898,-9.42533609182839,TRUE
"14293",2293,5,54,"Some College",0.569616817828646,NA,FALSE
"14294",2294,5,38,"Postgraduate",0.0541091129933248,-13.4163534078199,TRUE
"14295",2295,5,31,"Postgraduate",-1.55355689770342,-5.45188343012473,TRUE
"14296",2296,5,26,"High School Graduate",-1.02563118193105,-4.42122356713445,TRUE
"14297",2297,5,45,"High School Graduate",-0.891037408133665,NA,FALSE
"14298",2298,5,50,"Some College",0.482147327073829,NA,FALSE
"14299",2299,5,25,"High School Graduate",2.3383518777461,-1.51461538824955,TRUE
"14300",2300,5,47,"High School Graduate",0.632866086297652,-23.882535825558,TRUE
"14301",2301,5,54,"College Graduate",0.271715601473189,NA,FALSE
"14302",2302,5,48,"Postgraduate",-1.06216059130161,NA,FALSE
"14303",2303,5,37,"High School Graduate",-0.958312769263553,-12.5902769084222,TRUE
"14304",2304,5,53,"High School Graduate",1.06328237543307,NA,FALSE
"14305",2305,5,31,"Some College",-0.313021906934047,-4.73390591093279,TRUE
"14306",2306,5,29,"High School Graduate",0.295926092587107,-4.25084702218183,TRUE
"14307",2307,5,49,"Some College",-1.14500376541784,NA,FALSE
"14308",2308,5,46,"Some College",0.091565859533374,-22.6392938805217,TRUE
"14309",2309,5,54,"College Graduate",0.273233634961205,NA,FALSE
"14310",2310,5,25,"High School Graduate",0.371079705122307,-3.46715107853708,TRUE
"14311",2311,5,34,"Postgraduate",-0.183313658776998,-8.09558095981412,TRUE
"14312",2312,5,29,"College Graduate",0.280622207739921,-4.65609678595175,TRUE
"14313",2313,5,45,"Postgraduate",0.177510579029364,-22.2719047758319,TRUE
"14314",2314,5,52,"Some College",-0.996267136284005,NA,FALSE
"14315",2315,5,26,"Postgraduate",-0.227416387933413,-2.62451568225477,TRUE
"14316",2316,5,40,"High School Graduate",0.515349408618113,-15.8403080392759,TRUE
"14317",2317,5,39,"Postgraduate",0.303634815068413,-15.044526166635,TRUE
"14318",2318,5,26,"Some College",0.0187883678016839,-1.87856875870232,TRUE
"14319",2319,5,33,"College Graduate",0.691027882166571,-9.7166653277862,TRUE
"14320",2320,5,51,"High School Graduate",0.135907467383116,NA,FALSE
"14321",2321,5,40,"High School Graduate",-1.90071638065557,-16.7144015156385,TRUE
"14322",2322,5,52,"Postgraduate",-0.206335167402683,NA,FALSE
"14323",2323,5,51,"College Graduate",-0.938901307157717,NA,FALSE
"14324",2324,5,25,"Postgraduate",0.72260506208071,-2.00401436515716,TRUE
"14325",2325,5,47,"High School Graduate",-0.815415398094104,NA,FALSE
"14326",2326,5,43,"Postgraduate",1.27348908177775,-18.6266447707118,TRUE
"14327",2327,5,30,"College Graduate",1.350187602872,-3.67071630831877,TRUE
"14328",2328,5,46,"Some College",0.450831712907067,-23.6644310900543,TRUE
"14329",2329,5,38,"High School Graduate",0.436605649324585,-13.9331879560551,TRUE
"14330",2330,5,41,"High School Graduate",0.36589763421348,-18.0868253530306,TRUE
"14331",2331,5,40,"Some College",-2.55356573811041,-17.3106414338675,TRUE
"14332",2332,5,49,"Postgraduate",-0.276718994460978,NA,FALSE
"14333",2333,5,25,"Postgraduate",-2.38034619633182,-2.80228769700153,TRUE
"14334",2334,5,25,"Some College",-1.73357944160747,-2.80025901288295,TRUE
"14335",2335,5,28,"Some College",-0.965418564674722,-3.67837557968995,TRUE
"14336",2336,5,45,"Postgraduate",-1.73224017522049,-24.1393280252978,TRUE
"14337",2337,5,48,"Postgraduate",0.755548775231748,-25.7365866365003,TRUE
"14338",2338,5,39,"College Graduate",0.479742947810178,-15.0370941656438,TRUE
"14339",2339,5,39,"Postgraduate",-1.9502047230942,-14.4173010782817,TRUE
"14340",2340,5,41,"Some College",0.43219133547401,-16.089437164276,TRUE
"14341",2341,5,54,"Postgraduate",-0.0427269234140541,NA,FALSE
"14342",2342,5,28,"College Graduate",-0.039430734662578,-2.90917935074919,TRUE
"14343",2343,5,31,"High School Graduate",0.19604732829035,-7.6799610867007,TRUE
"14344",2344,5,50,"Some College",0.6810963808743,NA,FALSE
"14345",2345,5,47,"High School Graduate",-0.0363847131269943,-24.6405285266238,TRUE
"14346",2346,5,40,"Postgraduate",-0.0550409026507473,-13.5360286098771,TRUE
"14347",2347,5,40,"Postgraduate",0.765768177775878,-15.5504548181532,TRUE
"14348",2348,5,34,"Postgraduate",2.00931148564605,-9.26405104091257,TRUE
"14349",2349,5,26,"High School Graduate",-0.0488923089777653,-2.65720165318563,TRUE
"14350",2350,5,29,"High School Graduate",-0.721501261023074,-4.34912090815036,TRUE
"14351",2351,5,41,"High School Graduate",-0.132366359341673,-18.2933170549446,TRUE
"14352",2352,5,43,"High School Graduate",-0.108967460165099,-18.8945401364288,TRUE
"14353",2353,5,26,"Some College",1.60226025482577,-2.56453386161861,TRUE
"14354",2354,5,33,"Some College",-0.337552869691184,-7.95675277034688,TRUE
"14355",2355,5,39,"College Graduate",0.0136850507727849,-10.7960105722893,TRUE
"14356",2356,5,27,"College Graduate",-0.540236302686684,-3.13163739948863,TRUE
"14357",2357,5,40,"Some College",0.759083548377378,-16.4420963142908,TRUE
"14358",2358,5,28,"High School Graduate",1.43599891115782,-4.83710753790514,TRUE
"14359",2359,5,37,"High School Graduate",0.148141274831496,-12.726324991347,TRUE
"14360",2360,5,43,"High School Graduate",-0.224884046870332,-19.5545717194521,TRUE
"14361",2361,5,29,"High School Graduate",2.22270753643628,-5.6087093192367,TRUE
"14362",2362,5,34,"High School Graduate",0.247106129855832,-8.6937657131601,TRUE
"14363",2363,5,26,"Some College",0.105929703850937,-4.33295636292236,TRUE
"14364",2364,5,29,"College Graduate",-1.20425813003108,-4.66360721799411,TRUE
"14365",2365,5,25,"Some College",-0.890847906738421,-1.14915713333352,TRUE
"14366",2366,5,27,"College Graduate",0.0290851747428161,-1.44013571423043,TRUE
"14367",2367,5,40,"College Graduate",2.08157991161118,-13.199672856131,TRUE
"14368",2368,5,47,"High School Graduate",-0.650708846641183,NA,FALSE
"14369",2369,5,50,"High School Graduate",0.281869140362284,NA,FALSE
"14370",2370,5,46,"College Graduate",-0.799646665231248,NA,FALSE
"14371",2371,5,49,"Some College",0.788954553494465,-27.3554053216129,TRUE
"14372",2372,5,41,"Some College",-0.544016410765622,-16.8498906011703,TRUE
"14373",2373,5,47,"College Graduate",-0.508230982687003,NA,FALSE
"14374",2374,5,51,"High School Graduate",-2.11654298097706,NA,FALSE
"14375",2375,5,48,"Postgraduate",-1.45419409737008,NA,FALSE
"14376",2376,5,43,"Some College",0.0304998757210464,-18.2699233485648,TRUE
"14377",2377,5,33,"Some College",1.12586869076443,-9.39269459413819,TRUE
"14378",2378,5,27,"College Graduate",-0.467159895344485,-3.89667250538258,TRUE
"14379",2379,5,37,"Postgraduate",-0.33271320579474,-11.3480343118355,TRUE
"14380",2380,5,45,"College Graduate",-0.700225147975998,NA,FALSE
"14381",2381,5,33,"High School Graduate",-0.44719594868152,-8.64099095770544,TRUE
"14382",2382,5,49,"Postgraduate",-1.72083845138448,NA,FALSE
"14383",2383,5,25,"Some College",0.295218417186932,-1.17569390571417,TRUE
"14384",2384,5,35,"College Graduate",1.0806578461794,-8.85904184052378,TRUE
"14385",2385,5,33,"Postgraduate",-0.104981522054004,-8.81938995313748,TRUE
"14386",2386,5,45,"Postgraduate",-0.773134668240299,-19.9070132424588,TRUE
"14387",2387,5,38,"High School Graduate",-0.0113151398076138,-12.669456667141,TRUE
"14388",2388,5,42,"High School Graduate",0.26585175559877,-17.3482046194958,TRUE
"14389",2389,5,47,"Some College",0.404549986007887,-26.4811384478729,TRUE
"14390",2390,5,33,"College Graduate",-0.131600379240233,-7.93543036616828,TRUE
"14391",2391,5,41,"Postgraduate",-0.817843068228154,-15.8486505799884,TRUE
"14392",2392,5,26,"High School Graduate",-0.39328658376104,-1.76550544193786,TRUE
"14393",2393,5,54,"Some College",-0.358508749891174,NA,FALSE
"14394",2394,5,42,"College Graduate",-0.239547264484116,-20.4850642248013,TRUE
"14395",2395,5,34,"High School Graduate",0.486326809897165,-7.55821392960189,TRUE
"14396",2396,5,39,"College Graduate",-0.352670457638585,-14.3722233817754,TRUE
"14397",2397,5,29,"Postgraduate",-0.108192126191185,-5.21980302915632,TRUE
"14398",2398,5,48,"College Graduate",0.115710395085931,-27.0336009108931,TRUE
"14399",2399,5,54,"Some College",0.233657435070279,NA,FALSE
"14400",2400,5,49,"Some College",1.87486683685855,-26.2439742298782,TRUE
"14401",2401,5,45,"Postgraduate",-0.870566724609966,-22.1980542906006,TRUE
"14402",2402,5,40,"Postgraduate",1.24441893244627,-14.0853759376611,TRUE
"14403",2403,5,37,"College Graduate",0.792551254263112,-11.0600536845104,TRUE
"14404",2404,5,40,"Some College",-1.45557979631032,-16.0967291939998,TRUE
"14405",2405,5,43,"Postgraduate",0.856279955700107,-19.4012390965613,TRUE
"14406",2406,5,50,"College Graduate",1.14144204117821,-29.2231469812242,TRUE
"14407",2407,5,45,"Postgraduate",-0.410947573895123,-22.502106444661,TRUE
"14408",2408,5,29,"Some College",-0.322894742816912,-4.1135080419306,TRUE
"14409",2409,5,26,"College Graduate",0.538925476040454,-3.63692028540288,TRUE
"14410",2410,5,43,"High School Graduate",-1.16517977471561,-18.7888410502363,TRUE
"14411",2411,5,33,"Some College",0.620404392054337,-6.83035138667063,TRUE
"14412",2412,5,49,"High School Graduate",0.0513920027454151,NA,FALSE
"14413",2413,5,35,"High School Graduate",0.79641399256097,-9.82914109063126,TRUE
"14414",2414,5,48,"High School Graduate",-0.519983101203379,NA,FALSE
"14415",2415,5,33,"Postgraduate",-0.612717911073889,-7.35922980073783,TRUE
"14416",2416,5,48,"High School Graduate",-0.544133021241779,NA,FALSE
"14417",2417,5,48,"Postgraduate",-1.2217868497365,NA,FALSE
"14418",2418,5,33,"Postgraduate",0.642236452647916,-9.15099565962082,TRUE
"14419",2419,5,40,"College Graduate",1.0000540647999,-15.5850963697193,TRUE
"14420",2420,5,26,"High School Graduate",0.679136236996979,-3.79468075567855,TRUE
"14421",2421,5,31,"Some College",-2.2669400440855,-6.46214369225427,TRUE
"14422",2422,5,35,"High School Graduate",-0.324579458060231,-10.0129031910845,TRUE
"14423",2423,5,33,"Some College",-1.29638810583843,-8.23109087648607,TRUE
"14424",2424,5,44,"College Graduate",2.09172073024744,-20.2097038608187,TRUE
"14425",2425,5,30,"Some College",-0.340169281396711,-5.60278361002547,TRUE
"14426",2426,5,53,"High School Graduate",0.517273571618947,NA,FALSE
"14427",2427,5,46,"College Graduate",-0.78567030700139,-22.8816621257601,TRUE
"14428",2428,5,40,"Postgraduate",-0.448308392921648,-14.9104235649662,TRUE
"14429",2429,5,53,"Some College",-0.890826916620094,NA,FALSE
"14430",2430,5,41,"College Graduate",-0.0623223302132172,-14.9917211245016,TRUE
"14431",2431,5,34,"Some College",0.347402519652463,-7.96476714272523,TRUE
"14432",2432,5,49,"Postgraduate",0.978350250343634,-28.0741928932947,TRUE
"14433",2433,5,35,"Postgraduate",-1.54953615966107,-8.3997783944772,TRUE
"14434",2434,5,49,"College Graduate",1.00085758735677,NA,FALSE
"14435",2435,5,51,"Postgraduate",-0.0887483994837881,NA,FALSE
"14436",2436,5,36,"College Graduate",0.101894768358462,-10.4158786560443,TRUE
"14437",2437,5,29,"Some College",0.249407889769466,-4.85073533875661,TRUE
"14438",2438,5,36,"Postgraduate",1.82533234586557,-9.67186061140355,TRUE
"14439",2439,5,39,"Some College",-0.570811281664387,-13.7345597512775,TRUE
"14440",2440,5,50,"Some College",-0.632216476706904,NA,FALSE
"14441",2441,5,50,"College Graduate",0.296013150125827,NA,FALSE
"14442",2442,5,39,"Postgraduate",0.709986363554757,-13.4989350336823,TRUE
"14443",2443,5,34,"High School Graduate",0.347683166489148,-12.4065504625934,TRUE
"14444",2444,5,27,"Postgraduate",0.144052537804123,-2.22393186529021,TRUE
"14445",2445,5,34,"High School Graduate",0.058300178661772,-10.167471499265,TRUE
"14446",2446,5,30,"Some College",0.933879714318961,-4.47284938956128,TRUE
"14447",2447,5,54,"Postgraduate",0.946393913621339,NA,FALSE
"14448",2448,5,46,"College Graduate",1.97445252546963,-24.1235607656601,TRUE
"14449",2449,5,48,"College Graduate",-0.396533865714507,-26.5036525307686,TRUE
"14450",2450,5,47,"College Graduate",-1.98653668500235,NA,FALSE
"14451",2451,5,47,"Some College",-0.354639588222453,NA,FALSE
"14452",2452,5,45,"College Graduate",0.00373596363210926,-23.4819855755229,TRUE
"14453",2453,5,31,"College Graduate",0.602985197636089,-7.40927824848335,TRUE
"14454",2454,5,37,"High School Graduate",-0.372855080201325,-14.1816692354504,TRUE
"14455",2455,5,50,"High School Graduate",-0.68863887960522,NA,FALSE
"14456",2456,5,29,"College Graduate",-0.281556710556964,-5.42096595416739,TRUE
"14457",2457,5,49,"High School Graduate",1.05350168287031,NA,FALSE
"14458",2458,5,45,"College Graduate",0.388663931990936,-21.3262591572661,TRUE
"14459",2459,5,48,"Postgraduate",-1.47484194659603,NA,FALSE
"14460",2460,5,31,"High School Graduate",0.558544972100103,-7.35071026561031,TRUE
"14461",2461,5,29,"High School Graduate",-0.196679625869128,-3.77978263608302,TRUE
"14462",2462,5,51,"College Graduate",-0.749458550250063,NA,FALSE
"14463",2463,5,49,"Some College",1.36688893800145,NA,FALSE
"14464",2464,5,48,"High School Graduate",0.0753285517251593,NA,FALSE
"14465",2465,5,38,"College Graduate",-0.817825239578584,-14.4708370943383,TRUE
"14466",2466,5,33,"Postgraduate",-0.857634445531637,-7.13260391322547,TRUE
"14467",2467,5,46,"Some College",-0.0496181836155919,-25.7338127612008,TRUE
"14468",2468,5,47,"Postgraduate",-0.849602710478831,-22.4022154406399,TRUE
"14469",2469,5,41,"College Graduate",2.6589026689761,-15.6054416668166,TRUE
"14470",2470,5,46,"High School Graduate",0.899733963516313,-23.0146066001026,TRUE
"14471",2471,5,36,"Postgraduate",-1.11945852876661,-9.26892155008494,TRUE
"14472",2472,5,45,"High School Graduate",-0.975457043045668,-23.8360734872042,TRUE
"14473",2473,5,36,"Some College",-1.74113242176494,-10.3278481194083,TRUE
"14474",2474,5,50,"High School Graduate",-0.688588276960022,NA,FALSE
"14475",2475,5,46,"High School Graduate",-0.912868155238474,NA,FALSE
"14476",2476,5,40,"Postgraduate",-0.826115496908361,-15.2904095967008,TRUE
"14477",2477,5,26,"Postgraduate",-0.761084588432508,-3.92517201132256,TRUE
"14478",2478,5,40,"College Graduate",-0.0447046038501179,-14.4696066523188,TRUE
"14479",2479,5,47,"High School Graduate",-1.0903133539058,NA,FALSE
"14480",2480,5,30,"College Graduate",-0.357436497000483,-5.79179618714224,TRUE
"14481",2481,5,49,"High School Graduate",0.587442963536382,NA,FALSE
"14482",2482,5,50,"High School Graduate",-0.833787126868284,NA,FALSE
"14483",2483,5,44,"College Graduate",0.880718467717026,-20.4600698461106,TRUE
"14484",2484,5,38,"Some College",-0.916859231345881,-14.3566505459031,TRUE
"14485",2485,5,47,"Some College",1.00720431892323,-25.5006288901274,TRUE
"14486",2486,5,25,"High School Graduate",0.336409313371221,-2.13459673207559,TRUE
"14487",2487,5,28,"Postgraduate",0.538131839054682,-5.45639423768166,TRUE
"14488",2488,5,28,"Some College",1.59867130425688,-2.66116914573135,TRUE
"14489",2489,5,36,"Some College",-0.540582875500244,-11.9775402389905,TRUE
"14490",2490,5,32,"Some College",-0.947780671138084,-7.94989970004583,TRUE
"14491",2491,5,52,"College Graduate",-0.678873331429329,NA,FALSE
"14492",2492,5,48,"High School Graduate",-0.591208012191158,NA,FALSE
"14493",2493,5,29,"High School Graduate",1.41473066032769,-5.42451330934283,TRUE
"14494",2494,5,26,"Some College",-0.536381674115724,-2.41866772271646,TRUE
"14495",2495,5,34,"College Graduate",-0.0117455519672294,-8.3927972010627,TRUE
"14496",2496,5,31,"High School Graduate",0.43676853064372,-7.49502026862356,TRUE
"14497",2497,5,31,"High School Graduate",1.01897829613055,-5.29987762647017,TRUE
"14498",2498,5,48,"Postgraduate",0.620000468174708,NA,FALSE
"14499",2499,5,44,"College Graduate",-1.73808913765399,NA,FALSE
"14500",2500,5,43,"Some College",-1.01657761724988,-18.8167023511635,TRUE
"14501",2501,5,26,"Some College",-0.384890232280559,-1.25511014912497,TRUE
"14502",2502,5,47,"College Graduate",1.60909794409588,-22.2752414590936,TRUE
"14503",2503,5,47,"Some College",2.48875608960827,-24.8837370656714,TRUE
"14504",2504,5,31,"Postgraduate",0.876674960482688,-6.45566070348004,TRUE
"14505",2505,5,38,"Postgraduate",0.305231435483654,-12.3634354510511,TRUE
"14506",2506,5,46,"College Graduate",-1.88852510062992,-22.8571420669007,TRUE
"14507",2507,5,44,"College Graduate",1.21291483762126,-21.3386914261193,TRUE
"14508",2508,5,48,"College Graduate",0.175109134062325,-26.3784680131891,TRUE
"14509",2509,5,50,"Some College",0.155308756953136,NA,FALSE
"14510",2510,5,45,"College Graduate",-0.77097666222406,-22.8046029053138,TRUE
"14511",2511,5,35,"Some College",0.285265004571256,-9.91245048693324,TRUE
"14512",2512,5,49,"High School Graduate",-1.28269519396709,NA,FALSE
"14513",2513,5,47,"Postgraduate",0.296086248535223,-24.5590119135729,TRUE
"14514",2514,5,47,"College Graduate",1.7810736651543,-26.0683362088584,TRUE
"14515",2515,5,25,"Some College",-0.119398222020676,-2.02900679792829,TRUE
"14516",2516,5,41,"College Graduate",0.164099051760416,-14.7695606185304,TRUE
"14517",2517,5,29,"Some College",0.117709671246003,-3.18657287118074,TRUE
"14518",2518,5,54,"Some College",0.682581806903131,NA,FALSE
"14519",2519,5,41,"College Graduate",1.1062256503964,-17.4346007912117,TRUE
"14520",2520,5,39,"College Graduate",0.254290791412454,-13.5795327150267,TRUE
"14521",2521,5,43,"Postgraduate",0.339150368592942,-18.4836948451097,TRUE
"14522",2522,5,51,"College Graduate",1.88976569089403,NA,FALSE
"14523",2523,5,31,"High School Graduate",0.748368626305199,-6.78525628349062,TRUE
"14524",2524,5,38,"Postgraduate",-0.572972379058187,-13.4901373425545,TRUE
"14525",2525,5,45,"College Graduate",0.804735236220285,-22.717685057913,TRUE
"14526",2526,5,37,"Some College",-1.74293444924479,-11.7109259122584,TRUE
"14527",2527,5,40,"Postgraduate",-1.08850358206561,-14.0492977269166,TRUE
"14528",2528,5,31,"High School Graduate",2.12068291806296,-6.6842725804123,TRUE
"14529",2529,5,43,"Postgraduate",0.0929612907964645,-21.5089509060815,TRUE
"14530",2530,5,26,"Postgraduate",-0.107611157816615,-3.0210218545071,TRUE
"14531",2531,5,34,"Some College",-0.26534024920475,-9.64383069845705,TRUE
"14532",2532,5,53,"College Graduate",-1.3485665992862,NA,FALSE
"14533",2533,5,36,"Some College",-0.939015417727871,-11.0045459637119,TRUE
"14534",2534,5,39,"Some College",0.252232427282331,-15.8056429256251,TRUE
"14535",2535,5,48,"College Graduate",-0.0926574400635149,NA,FALSE
"14536",2536,5,38,"Postgraduate",1.53582008717622,-13.075625551103,TRUE
"14537",2537,5,52,"High School Graduate",-1.4835041856262,NA,FALSE
"14538",2538,5,38,"Some College",-0.0624453740995651,-12.866024829029,TRUE
"14539",2539,5,40,"College Graduate",0.300012677353672,-16.1283905840046,TRUE
"14540",2540,5,30,"Postgraduate",0.401611365350554,-5.75512141681016,TRUE
"14541",2541,5,28,"Some College",-0.422288989558817,-1.66073558762255,TRUE
"14542",2542,5,37,"College Graduate",1.8105640900742,-10.8106776719756,TRUE
"14543",2543,5,44,"High School Graduate",-2.06855278210764,-19.1290043949235,TRUE
"14544",2544,5,44,"College Graduate",1.38503285670051,-21.9406528366982,TRUE
"14545",2545,5,39,"Postgraduate",0.290216871431234,-13.7666932506526,TRUE
"14546",2546,5,28,"Postgraduate",-1.68106457510717,-5.35137476698125,TRUE
"14547",2547,5,53,"Postgraduate",1.03050282439011,NA,FALSE
"14548",2548,5,44,"Some College",0.397587338986321,-21.2393265954434,TRUE
"14549",2549,5,40,"College Graduate",1.24104190793181,-15.735010027214,TRUE
"14550",2550,5,48,"High School Graduate",-1.18434414147408,NA,FALSE
"14551",2551,5,26,"College Graduate",0.352190717937268,-3.08938892109795,TRUE
"14552",2552,5,45,"Some College",-0.929031385035639,-23.2037066142727,TRUE
"14553",2553,5,25,"College Graduate",-1.51594790584369,-2.32456744028713,TRUE
"14554",2554,5,50,"Postgraduate",0.710299821237191,NA,FALSE
"14555",2555,5,41,"Some College",-1.02947305648228,-18.1539804003138,TRUE
"14556",2556,5,44,"Postgraduate",0.865446939522091,-18.8061886369238,TRUE
"14557",2557,5,48,"Some College",1.52537527821234,-27.8419283305173,TRUE
"14558",2558,5,43,"High School Graduate",0.353211756960298,-18.1832685267604,TRUE
"14559",2559,5,50,"Some College",0.396352998975636,NA,FALSE
"14560",2560,5,44,"Postgraduate",1.14531281438522,-21.3989558721174,TRUE
"14561",2561,5,43,"High School Graduate",-1.10402656315531,-21.1790814083338,TRUE
"14562",2562,5,40,"Postgraduate",-0.931712475697128,-17.3849841295424,TRUE
"14563",2563,5,25,"College Graduate",-0.640623584145878,-3.194375095879,TRUE
"14564",2564,5,41,"Some College",0.885949433672942,-15.4996891677395,TRUE
"14565",2565,5,33,"Postgraduate",-0.00983685688514069,-7.84825751947103,TRUE
"14566",2566,5,35,"High School Graduate",-0.346936961991747,-8.13066049564609,TRUE
"14567",2567,5,45,"Some College",-0.275969917910862,-20.9480931297903,TRUE
"14568",2568,5,53,"High School Graduate",0.0955549665531153,NA,FALSE
"14569",2569,5,30,"College Graduate",0.438937287712102,-5.47301969025743,TRUE
"14570",2570,5,48,"College Graduate",-1.047355280545,NA,FALSE
"14571",2571,5,39,"High School Graduate",0.712705630185756,-13.5851153457925,TRUE
"14572",2572,5,35,"High School Graduate",-1.53446378076954,-10.8272164147566,TRUE
"14573",2573,5,44,"High School Graduate",1.12569992540096,-21.0520048013889,TRUE
"14574",2574,5,45,"High School Graduate",-1.38250922985012,-22.5660133891388,TRUE
"14575",2575,5,37,"College Graduate",1.1923587837377,-11.9275498119612,TRUE
"14576",2576,5,26,"Some College",-0.926659410824577,-1.16071613345106,TRUE
"14577",2577,5,26,"Some College",-0.663796262990464,-2.31248244152195,TRUE
"14578",2578,5,49,"College Graduate",-0.605937979461345,NA,FALSE
"14579",2579,5,48,"College Graduate",-0.679100565525372,NA,FALSE
"14580",2580,5,42,"High School Graduate",0.520205585985974,-17.6569058621585,TRUE
"14581",2581,5,51,"Some College",-1.66838495879466,NA,FALSE
"14582",2582,5,28,"High School Graduate",-1.04355373983977,-3.089499920657,TRUE
"14583",2583,5,52,"College Graduate",-0.0879472924416516,NA,FALSE
"14584",2584,5,50,"College Graduate",-0.566561291354102,NA,FALSE
"14585",2585,5,28,"Postgraduate",-0.190222203749553,-3.10970476390358,TRUE
"14586",2586,5,52,"Postgraduate",-0.325757212070817,NA,FALSE
"14587",2587,5,39,"High School Graduate",1.69930169734662,-14.2573422842389,TRUE
"14588",2588,5,26,"High School Graduate",-1.45173791578636,-2.43634372885278,TRUE
"14589",2589,5,52,"Postgraduate",-0.626727891877843,NA,FALSE
"14590",2590,5,33,"Postgraduate",-1.46174887647232,-9.2030771942496,TRUE
"14591",2591,5,42,"High School Graduate",1.3607787341122,-18.3420484527162,TRUE
"14592",2592,5,41,"Some College",-1.75495917268866,-16.6015141391679,TRUE
"14593",2593,5,28,"Some College",0.421206743455154,-5.07205908694335,TRUE
"14594",2594,5,47,"Postgraduate",2.01422775880222,-22.8300302887277,TRUE
"14595",2595,5,40,"Postgraduate",-0.0543416313095366,-14.1741376421768,TRUE
"14596",2596,5,34,"Postgraduate",1.35492322168952,-8.09527431189781,TRUE
"14597",2597,5,54,"High School Graduate",-1.47343469551909,NA,FALSE
"14598",2598,5,42,"Postgraduate",0.870577855346253,-16.2416016437105,TRUE
"14599",2599,5,53,"Postgraduate",-0.19209016928169,NA,FALSE
"14600",2600,5,47,"High School Graduate",0.971558034983539,NA,FALSE
"14601",2601,5,43,"Some College",0.112978120657938,-18.9812316735745,TRUE
"14602",2602,5,46,"Postgraduate",1.25794141525793,-23.8726925646732,TRUE
"14603",2603,5,46,"High School Graduate",1.09170311951919,-24.0187350903354,TRUE
"14604",2604,5,32,"High School Graduate",0.875793460769628,-6.44828339751331,TRUE
"14605",2605,5,44,"High School Graduate",-0.822630813247911,-19.560501840633,TRUE
"14606",2606,5,35,"High School Graduate",1.01624514650298,-10.9261578786292,TRUE
"14607",2607,5,46,"Some College",-1.01710639800318,NA,FALSE
"14608",2608,5,34,"College Graduate",1.35606364886472,-7.58739012568369,TRUE
"14609",2609,5,31,"Postgraduate",-0.649000235185104,-6.39582597301257,TRUE
"14610",2610,5,47,"High School Graduate",2.47626524108135,-27.3989200515741,TRUE
"14611",2611,5,49,"College Graduate",1.34401914777994,-28.2671179500002,TRUE
"14612",2612,5,44,"Postgraduate",-1.17468697518161,NA,FALSE
"14613",2613,5,48,"College Graduate",0.240612842537925,NA,FALSE
"14614",2614,5,31,"High School Graduate",-1.63686789409509,-5.8453506535864,TRUE
"14615",2615,5,51,"College Graduate",0.778739467132723,NA,FALSE
"14616",2616,5,41,"Postgraduate",-0.8968190065441,-15.37377864125,TRUE
"14617",2617,5,47,"Postgraduate",-1.47144149780993,-23.2760267608271,TRUE
"14618",2618,5,46,"High School Graduate",-2.09644950684688,NA,FALSE
"14619",2619,5,30,"Some College",-1.59724857494465,-3.84708532446351,TRUE
"14620",2620,5,30,"Some College",-0.00724079680327355,-3.50620610188033,TRUE
"14621",2621,5,38,"Postgraduate",1.08738596339586,-12.5015385054156,TRUE
"14622",2622,5,29,"Postgraduate",2.63571499001306,-4.72825237977768,TRUE
"14623",2623,5,35,"Postgraduate",-0.146162285880944,-9.02239284787414,TRUE
"14624",2624,5,32,"Some College",1.97013485435025,-7.38955851973581,TRUE
"14625",2625,5,44,"College Graduate",-0.593146129637592,NA,FALSE
"14626",2626,5,33,"Postgraduate",-0.00419885135920829,-9.285921786992,TRUE
"14627",2627,5,40,"High School Graduate",-0.376393303843639,-15.2412379155689,TRUE
"14628",2628,5,40,"High School Graduate",0.13698935738689,-17.1997335527909,TRUE
"14629",2629,5,30,"Some College",-0.851730622900913,-8.30537933676695,TRUE
"14630",2630,5,33,"College Graduate",0.336694259646986,-6.83621700561216,TRUE
"14631",2631,5,50,"College Graduate",-0.281233424867792,NA,FALSE
"14632",2632,5,44,"College Graduate",-0.599747869606055,-20.7470789721333,TRUE
"14633",2633,5,48,"College Graduate",-0.91302036798054,NA,FALSE
"14634",2634,5,48,"High School Graduate",1.66050868876123,NA,FALSE
"14635",2635,5,47,"College Graduate",-0.84835413594645,NA,FALSE
"14636",2636,5,39,"Some College",-2.15420254781237,-15.0060736774267,TRUE
"14637",2637,5,25,"College Graduate",-1.03426539121809,-1.56391254875255,TRUE
