y1,y0,d,outcome
.94622231,.092428513,0,.092428513
.028272897,.020991797,0,.020991797
-.21808617,.25836644,0,.25836644
1.4716443,1.0040584,0,1.0040584
.86403418,-.46075377,1,.86403418
2.2219436,.70725024,0,.70725024
1.6477132,.96686685,0,.96686685
2.9103076,-.53555721,1,2.9103076
1.1195031,-1.3931911,1,1.1195031
2.2224703,-.52794212,1,2.2224703
2.4535494,1.7692291,0,1.7692291
1.9732803,-.95014459,1,1.9732803
-.78627652,.54897439,0,.54897439
3.2294819,1.2147288,0,1.2147288
3.6512458,1.1796601,0,1.1796601
1.9461691,.52217454,0,.52217454
3.5958192,-.97392637,1,3.5958192
.96841419,.26765943,0,.26765943
1.2132928,-.67424452,1,1.2132928
1.1671246,.42727271,0,.42727271
1.0801864,.10022136,0,.10022136
.43748406,-1.1852245,1,.43748406
.080186121,-.95812732,0,-.95812732
2.9364212,-1.7470719,1,2.9364212
2.4023719,.36343834,1,2.4023719
1.8939123,.15733089,1,1.8939123
2.735512,.18044721,1,2.735512
1.1753842,-.65494698,0,-.65494698
2.8658187,.59069228,0,.59069228
.77159113,-1.2529411,1,.77159113
2.6825659,.94097298,0,.94097298
3.1509588,.078371026,0,.078371026
1.9468216,-.46213114,1,1.9468216
3.2437825,1.2843628,0,1.2843628
.072257712,-.62334991,1,.072257712
.14793359,-1.8199799,1,.14793359
2.0557675,-1.0567927,1,2.0557675
2.1646926,1.4436227,0,1.4436227
1.6793729,-.6244995,1,1.6793729
2.4466405,-1.6687126,1,2.4466405
.15629598,.48397365,0,.48397365
.75149292,-.9253543,1,.75149292
.51609784,-1.6734675,1,.51609784
-.017318409,-1.4477509,1,-.017318409
2.1613727,.13904205,1,2.1613727
1.5067769,.041366618,0,.041366618
1.134112,.80377543,0,.80377543
1.0967326,-1.6292003,1,1.0967326
1.0628319,.88469768,0,.88469768
.59317094,.59674335,0,.59674335
1.4578686,-.2432254,1,1.4578686
-.28837812,-.57654524,0,-.57654524
1.7233419,-.39572033,1,1.7233419
-.17446668,-.41991761,0,-.41991761
-.32125357,.34493226,0,.34493226
1.1828976,-.086929545,1,1.1828976
.34288126,-.23838109,0,-.23838109
.39032653,-.67618787,1,.39032653
2.9381187,-.96208781,1,2.9381187
2.4466648,-.28179172,1,2.4466648
1.0150011,-1.526396,1,1.0150011
.759498,-.89067274,1,.759498
-.39755484,1.0727514,0,1.0727514
1.4783523,.43099529,0,.43099529
.38897979,-.67807275,1,.38897979
1.8849323,-1.8607152,1,1.8849323
1.1336838,1.8256965,0,1.8256965
1.6367049,.27337778,0,.27337778
-.057286963,.38219738,0,.38219738
2.4907806,.3648012,0,.3648012
3.188606,-.48617023,1,3.188606
2.6292784,-.24012245,1,2.6292784
3.0887477,-.42864311,1,3.0887477
1.6037426,.21745887,0,.21745887
3.0377388,1.9423769,0,1.9423769
2.0047498,-.01622859,1,2.0047498
1.0651652,2.1959479,0,2.1959479
1.5569488,-.30443463,0,-.30443463
-.53307772,-1.3212131,1,-.53307772
3.0445707,-.45635974,1,3.0445707
.75881231,.13558485,0,.13558485
1.2644688,-.72640681,1,1.2644688
1.1464258,-1.3583075,1,1.1464258
4.1947193,-.83051246,1,4.1947193
1.3951644,.49292016,0,.49292016
4.5656886,.61847985,1,4.5656886
.86907583,.20042819,0,.20042819
2.6064274,-.2557103,1,2.6064274
3.0603666,-.37543994,1,3.0603666
2.8699768,.26364484,0,.26364484
1.204776,2.2012978,0,2.2012978
.4790138,.80515206,0,.80515206
1.2946987,-.79572266,1,1.2946987
.075702451,.85162944,0,.85162944
.44308102,.10226898,0,.10226898
.74507612,-.36589399,0,-.36589399
.28586105,1.2714218,0,1.2714218
1.4161952,1.0466032,0,1.0466032
2.9077513,.64402014,0,.64402014
.59193671,-.30575773,1,.59193671
-.41900092,.25801218,0,.25801218
2.5934651,.75063384,0,.75063384
2.8136506,-.37404624,1,2.8136506
1.6831541,.47989979,0,.47989979
1.3070352,2.1032734,0,2.1032734
1.6628432,.62902623,0,.62902623
.67212564,.94197845,0,.94197845
.95036238,-.52205098,0,-.52205098
2.0078537,-.047802355,0,-.047802355
-.58462626,.33590063,0,.33590063
1.589471,-.50357509,1,1.589471
.80287993,-1.578948,1,.80287993
.29739296,.98110747,0,.98110747
.080080934,-.36552551,0,-.36552551
3.3457055,2.0777364,0,2.0777364
2.1854172,-.57369041,1,2.1854172
2.7442005,-.65264088,1,2.7442005
2.2243073,.050212987,1,2.2243073
.5627743,-.63231534,0,-.63231534
1.8234006,-.4342823,1,1.8234006
1.5426499,-.90344572,1,1.5426499
1.0708756,.032404285,0,.032404285
-.43786466,-.022523101,0,-.022523101
2.9414475,1.0009639,0,1.0009639
2.3262951,.68746918,0,.68746918
2.890759,2.2027137,0,2.2027137
.65447992,1.8723708,0,1.8723708
1.2014409,-.80841869,1,1.2014409
1.6849692,.57069445,0,.57069445
-1.0633675,-1.7081975,1,-1.0633675
2.1685879,-1.7123185,1,2.1685879
.53914988,-.73163986,1,.53914988
2.8167038,.42565164,0,.42565164
.7428478,.88961345,0,.88961345
2.6399345,-1.0023968,1,2.6399345
.4372856,-.22277232,0,-.22277232
2.2188396,-.80051607,1,2.2188396
.84661537,.77832925,0,.77832925
1.4348874,.39380226,0,.39380226
2.2322195,.26030588,0,.26030588
1.7148311,.48826203,0,.48826203
.0035680432,-.041026365,0,-.041026365
.76232493,-.96880758,1,.76232493
2.1100681,-1.4497001,1,2.1100681
.63272005,.025726492,0,.025726492
1.2291555,-.98597842,1,1.2291555
2.3940065,.42105365,0,.42105365
1.3492841,-.70308697,1,1.3492841
1.9729968,-.47463271,1,1.9729968
.77766192,.96073705,0,.96073705
2.4432247,-.67141485,1,2.4432247
.013035068,.8498652,0,.8498652
1.3381348,1.1671448,0,1.1671448
3.3595874,.45585424,1,3.3595874
2.444284,.66524929,0,.66524929
.35948539,-.36775568,0,-.36775568
1.1915939,.010108781,0,.010108781
2.938379,.28834945,0,.28834945
1.8577316,-1.1982638,1,1.8577316
1.9719063,-.28758979,1,1.9719063
-.51530129,.4118309,0,.4118309
2.764045,1.6494721,0,1.6494721
.70960563,.0051632915,0,.0051632915
1.1113682,-.024642328,0,-.024642328
3.307019,-1.1076934,1,3.307019
2.2440493,-.62224853,1,2.2440493
1.4707739,1.3814294,0,1.3814294
2.0104692,.38701355,1,2.0104692
.69933695,1.7807387,0,1.7807387
3.1049013,1.0858742,0,1.0858742
.0097825089,-.052976716,0,-.052976716
1.7339131,-.17770694,0,-.17770694
1.9599777,1.1315638,0,1.1315638
.54016888,.77689993,0,.77689993
1.2609423,-.17904478,0,-.17904478
2.9721165,-.86397082,1,2.9721165
-.3971411,.37173209,0,.37173209
-.47832379,.90660077,0,.90660077
2.0291317,-.74499303,1,2.0291317
.79868859,.027408201,1,.79868859
.69255048,.38922629,0,.38922629
1.0592616,-2.0681105,1,1.0592616
1.9976568,-1.5866979,1,1.9976568
3.1643627,-.99926382,1,3.1643627
.91373044,.1307473,0,.1307473
1.2106807,-.0162466,0,-.0162466
.033613835,1.5353602,0,1.5353602
3.5983155,.62871486,0,.62871486
2.9462314,.0022733761,1,2.9462314
1.5573409,-.41902372,0,-.41902372
.27878276,.30004385,0,.30004385
.38684189,2.1456041,0,2.1456041
1.3102425,.61666584,0,.61666584
1.4674335,.64693236,0,.64693236
2.1605248,-.59824061,1,2.1605248
1.0483598,-1.6845603,1,1.0483598
-.41994649,-.40499365,1,-.41994649
-.23322847,-.39205962,0,-.39205962
2.3318934,.68309104,0,.68309104
1.3374418,-1.857821,1,1.3374418
-.068269826,.42724594,0,.42724594
-.14800137,-1.9107723,1,-.14800137
1.4479488,.94354659,0,.94354659
.42415631,1.9163139,0,1.9163139
.49935171,-.64692003,0,-.64692003
1.9338902,-.88503659,1,1.9338902
.11565597,.80968755,0,.80968755
1.1224896,.1733648,0,.1733648
.00081958383,.15212491,0,.15212491
5.7260771,-1.314221,1,5.7260771
2.2860184,.64161342,0,.64161342
.59947187,1.3777196,0,1.3777196
2.4788876,-1.2699398,1,2.4788876
2.1337199,-.042287502,1,2.1337199
.6376276,.26060095,0,.26060095
1.998648,-.66505235,1,1.998648
1.0712569,.3218329,0,.3218329
2.3002391,-1.8193675,1,2.3002391
-.014994328,-.079468943,0,-.079468943
.85392636,-.94280416,1,.85392636
1.763751,.35004956,0,.35004956
.99727929,1.6658043,0,1.6658043
2.1079931,.24975006,0,.24975006
.9225294,.31786674,0,.31786674
1.3845096,-.90959573,1,1.3845096
1.8020562,.87986851,0,.87986851
.4835903,.6803171,0,.6803171
2.9083767,-1.160731,1,2.9083767
1.8442577,-2.7603164,1,1.8442577
.86779648,.23692438,0,.23692438
1.5940632,-.95442265,1,1.5940632
.39164048,.32284009,0,.32284009
1.0123614,.73002601,0,.73002601
2.1528931,1.2008893,0,1.2008893
2.0193172,-.75020093,1,2.0193172
1.9769218,-.34284186,1,1.9769218
.50500804,1.0294675,0,1.0294675
.21216543,3.130527,0,3.130527
.056409184,.70541894,0,.70541894
1.7644789,.21855457,0,.21855457
1.6138463,-.60905749,1,1.6138463
.50684291,.38802382,0,.38802382
1.4256665,-.91313732,1,1.4256665
1.1048211,-1.0265378,1,1.1048211
1.1635342,-.47027591,1,1.1635342
2.1152942,-.36080095,1,2.1152942
.20472851,.0077622919,0,.0077622919
.72504658,-1.1986464,1,.72504658
1.7533751,-.4901799,1,1.7533751
2.4208791,.19037379,0,.19037379
1.7524232,.86050904,0,.86050904
3.0487623,.68565857,0,.68565857
1.8517108,-.82781172,1,1.8517108
-.084909804,-.90458745,1,-.084909804
2.1944518,-1.5465136,1,2.1944518
1.3547391,-1.3305045,1,1.3547391
-.07972081,.66550732,0,.66550732
1.3842361,.41169742,0,.41169742
.88303918,1.5820242,0,1.5820242
1.7205417,.34617552,0,.34617552
4.0620518,.79604149,0,.79604149
.5632118,-1.9005661,1,.5632118
2.4317198,-.17259392,1,2.4317198
1.8304878,1.222857,0,1.222857
-.63249701,1.2858825,0,1.2858825
3.1240005,.77462155,0,.77462155
1.5098479,.26094767,0,.26094767
2.4631124,-1.4402519,1,2.4631124
1.4009786,.58784205,0,.58784205
3.6828439,.10789137,1,3.6828439
1.7223892,-.09755452,0,-.09755452
3.4790823,.53024,0,.53024
2.8455253,-.76079118,1,2.8455253
1.1856884,.7750082,0,.7750082
2.4666729,.077931546,1,2.4666729
.48073459,.047612466,0,.047612466
1.7275666,-1.0740304,1,1.7275666
1.5931084,-.91415989,1,1.5931084
1.6638087,-1.5072169,1,1.6638087
-.18174991,-.77577043,0,-.77577043
2.3739495,-.72046691,1,2.3739495
.81054115,.84082419,0,.84082419
1.379843,.38153517,0,.38153517
1.1721883,.22785759,0,.22785759
4.7888446,-1.7799703,1,4.7888446
-.39437744,1.3936391,0,1.3936391
2.9402747,-.16877182,1,2.9402747
.70574927,1.3100131,0,1.3100131
1.2481825,-.91086996,1,1.2481825
2.7468958,.36724198,1,2.7468958
.33195728,.6855185,0,.6855185
1.4649839,.90000087,0,.90000087
3.2299457,-1.7058418,1,3.2299457
1.9204963,1.9847029,0,1.9847029
.67454022,.38474914,0,.38474914
1.4885379,.38728583,0,.38728583
1.9491775,.92567378,0,.92567378
1.7251177,-.35637856,1,1.7251177
2.5363793,-1.2182782,1,2.5363793
3.1886652,-.072696045,1,3.1886652
2.1568329,-.28222802,1,2.1568329
1.2618818,-.054319113,0,-.054319113
1.5669575,-1.5139366,1,1.5669575
-.17122106,-.14307252,0,-.14307252
2.10058,-1.2806396,1,2.10058
1.8252852,-.65962398,1,1.8252852
2.058512,-.46227691,1,2.058512
1.5607039,-.55783224,1,1.5607039
-.22814797,-.36744663,0,-.36744663
1.0752885,-.12440456,0,-.12440456
1.501418,.59473282,0,.59473282
.09405379,-1.6148506,1,.09405379
.15377192,-1.5589446,1,.15377192
1.8204336,-.48710111,1,1.8204336
1.5603669,-1.1636788,1,1.5603669
2.423826,.6342485,0,.6342485
1.6832423,1.1373199,0,1.1373199
.48456672,-.59136474,1,.48456672
.85975534,-.13310657,1,.85975534
2.2059207,1.324236,0,1.324236
1.6476066,.72263825,0,.72263825
.748101,.91958457,0,.91958457
2.442704,-.97057903,1,2.442704
3.6251054,.029010966,1,3.6251054
.5979653,-.74086285,0,-.74086285
2.9668906,-1.7325748,1,2.9668906
1.233559,1.1910247,0,1.1910247
2.8349872,.49149567,0,.49149567
2.590503,-.8779484,1,2.590503
2.2105224,.23176466,0,.23176466
2.1515064,-1.5920761,1,2.1515064
1.0320435,.0021455013,0,.0021455013
2.6230726,.090101019,1,2.6230726
2.1143951,1.0422528,0,1.0422528
.8239072,-1.0071938,1,.8239072
3.5020289,-.16042055,1,3.5020289
3.7033439,1.0033544,1,3.7033439
-.84373873,.11480553,0,.11480553
1.4725621,-.12471633,1,1.4725621
3.6779692,.50876427,1,3.6779692
2.5938997,-2.9538689,1,2.5938997
1.429845,1.117203,0,1.117203
2.6130497,-.1251322,1,2.6130497
.26763958,-.63480765,1,.26763958
1.5346868,-.43163636,1,1.5346868
1.5015303,-1.5900033,1,1.5015303
.6159035,.1075708,0,.1075708
.24958017,-1.7823761,1,.24958017
1.445423,.090823136,0,.090823136
2.9662721,-.26351535,1,2.9662721
2.4269111,-.70400804,1,2.4269111
-.44948974,.02614129,0,.02614129
.92947227,.77896887,0,.77896887
1.4102051,-.34845474,1,1.4102051
2.7281883,-1.2027941,1,2.7281883
1.074109,-1.6076684,1,1.074109
2.8201616,-1.8302898,1,2.8201616
2.5849831,.31937575,1,2.5849831
.70042872,-.099986151,1,.70042872
1.2265105,-.13166969,1,1.2265105
2.2246816,1.5896864,0,1.5896864
1.7225038,1.2850714,0,1.2850714
-.81116837,-.10019266,0,-.10019266
1.0087694,-.18634181,1,1.0087694
.070918724,3.1342366,0,3.1342366
1.4684652,-1.1176468,1,1.4684652
-.12135706,.051459044,0,.051459044
2.0215149,-.83629072,1,2.0215149
-.43727806,-.38807002,1,-.43727806
-.99036032,-.10855969,0,-.10855969
1.6484339,-1.6520441,1,1.6484339
.19877054,-.29022866,1,.19877054
1.7448685,-2.0183818,1,1.7448685
2.3679619,-1.2093122,1,2.3679619
3.6792469,-.96364468,1,3.6792469
.15705544,-1.3768648,1,.15705544
2.3915548,-2.3650239,1,2.3915548
1.2189962,1.8505117,0,1.8505117
-.38969293,-1.0563245,0,-1.0563245
1.3831323,-.14163531,0,-.14163531
1.6108848,.24776427,0,.24776427
4.3363991,1.0166065,0,1.0166065
.31383345,.50875372,0,.50875372
1.9219862,-.29048869,1,1.9219862
.83793622,.53583437,0,.53583437
.34162784,.85057378,0,.85057378
1.6884905,.78211236,0,.78211236
-.30999437,.76867342,0,.76867342
1.3304082,.16969155,0,.16969155
1.9010471,1.1454272,0,1.1454272
.86450768,-.030699892,1,.86450768
.68547744,.839535,0,.839535
2.0299594,-.7152282,1,2.0299594
2.2998283,.57442653,0,.57442653
2.8855474,.80614358,0,.80614358
1.8475587,-1.5603768,1,1.8475587
.91343409,1.1813823,0,1.1813823
2.6082165,.080684274,0,.080684274
2.2962494,.31429145,0,.31429145
2.2769578,1.385415,0,1.385415
1.9624118,-.7273016,1,1.9624118
.42747331,-.30783764,0,-.30783764
-.194335,1.6522181,0,1.6522181
1.0750802,1.7585195,0,1.7585195
.69269317,-.58550197,1,.69269317
1.4471548,1.4610215,0,1.4610215
1.0423642,.12705606,0,.12705606
.95904022,.61991626,0,.61991626
.75625515,.92421073,0,.92421073
1.6091537,-.69642365,1,1.6091537
.78378308,-.39573774,0,-.39573774
2.0775173,.77305138,0,.77305138
1.5337313,-.37563503,0,-.37563503
.65746629,-.3512392,1,.65746629
-.18769859,.82061833,0,.82061833
.84663975,-.46478984,0,-.46478984
2.5866268,.41657007,1,2.5866268
2.0233858,.9237147,0,.9237147
1.36984,.71244586,0,.71244586
2.1319394,-.8149538,1,2.1319394
3.0214248,.96180642,0,.96180642
1.8357469,-.57475442,1,1.8357469
.97704262,-.3895326,1,.97704262
2.0233293,-.20010105,0,-.20010105
2.1533175,1.0042806,0,1.0042806
.80103701,.55551314,0,.55551314
-.081378363,-.063600719,0,-.063600719
-.33462667,.55244511,0,.55244511
2.2544537,.024941506,1,2.2544537
2.729388,-2.8730881,1,2.729388
2.6347406,2.3228395,0,2.3228395
1.9386312,1.8073126,0,1.8073126
2.1005237,-1.3850921,1,2.1005237
1.198976,.81019628,0,.81019628
.74195868,-.40875927,1,.74195868
.28958464,1.6075211,0,1.6075211
.6231702,1.7292216,0,1.7292216
.98516166,.55573869,0,.55573869
3.2151744,-.063768946,1,3.2151744
2.6157951,.85841662,0,.85841662
2.5588944,-.74807298,1,2.5588944
.14644334,1.8118558,0,1.8118558
.95320106,-1.1116209,1,.95320106
2.2805626,-.17135239,1,2.2805626
2.2072101,1.9123114,0,1.9123114
.87927562,1.0060321,0,1.0060321
.73467648,-.10074227,0,-.10074227
.59588474,.94274026,0,.94274026
.74027354,.88267356,0,.88267356
1.0658429,.80083108,0,.80083108
2.2813756,.45728356,0,.45728356
2.240557,.36024469,1,2.240557
1.5514221,.30272409,0,.30272409
1.9906446,-.1084806,1,1.9906446
-.40441823,.79530913,0,.79530913
.88538128,.61425424,0,.61425424
1.6849476,-1.6482862,1,1.6849476
1.1409717,-.26443937,1,1.1409717
.57246959,.36158055,0,.36158055
.65356326,-.44620609,1,.65356326
3.2003713,-.80521542,1,3.2003713
1.3306051,-.53259468,1,1.3306051
1.4817362,-.014603833,0,-.014603833
1.0425354,1.3374879,0,1.3374879
.18795949,2.5880449,0,2.5880449
1.8256592,.56838816,0,.56838816
.48942396,1.1035409,0,1.1035409
2.0708735,-1.6981601,1,2.0708735
1.1697068,-.21312243,0,-.21312243
2.2938201,-.66400886,1,2.2938201
3.2435336,.41017297,1,3.2435336
1.1114284,-.44075662,1,1.1114284
.40016079,-.9086324,1,.40016079
1.4985892,.1889568,0,.1889568
1.4967355,1.7591823,0,1.7591823
.46657109,-1.5109603,1,.46657109
1.1531193,.44423175,0,.44423175
.90871006,-.021463003,0,-.021463003
1.0380046,.77394325,0,.77394325
3.9408631,-.70503569,1,3.9408631
2.9521377,-1.2978616,1,2.9521377
1.813669,-.44674537,1,1.813669
1.2936021,-2.4829316,1,1.2936021
1.5487087,1.4352648,0,1.4352648
.68072414,-1.3153144,1,.68072414
2.702173,.27603433,1,2.702173
1.872489,.95744586,0,.95744586
-.31343624,.74264705,0,.74264705
1.788801,.10862205,1,1.788801
1.3746767,.92995846,0,.92995846
.48626724,2.284374,0,2.284374
1.6458881,-.92617077,1,1.6458881
2.9782765,-.97298586,1,2.9782765
3.86309,-2.5304754,1,3.86309
1.9902586,-1.2673811,1,1.9902586
1.0178113,-.72242808,1,1.0178113
.69292015,-.20336692,0,-.20336692
1.9901868,-.12818834,0,-.12818834
.41515401,.89069396,0,.89069396
.23039733,.93938458,0,.93938458
-.30528802,-1.0138743,1,-.30528802
2.219022,-.54990435,1,2.219022
1.0116097,.055052388,1,1.0116097
.14525293,1.5752226,0,1.5752226
1.2155082,.34741771,0,.34741771
-.061745528,.11193898,0,.11193898
-.64168167,-.50228161,0,-.50228161
2.9247565,1.4692447,0,1.4692447
2.7069311,1.2988389,0,1.2988389
1.4755182,.40391299,0,.40391299
1.461067,-.88442856,1,1.461067
1.0735756,.75343466,0,.75343466
.98052388,-.17252111,1,.98052388
1.5891004,-.62568021,1,1.5891004
1.9917984,.32253802,0,.32253802
2.3707638,.8844837,0,.8844837
.92528397,1.0380858,0,1.0380858
1.4545667,.44414476,0,.44414476
.2523528,.22552609,0,.22552609
.97902846,-1.1218388,1,.97902846
2.1543601,.90146601,0,.90146601
1.5900103,-1.0147117,1,1.5900103
1.4365584,.64942282,0,.64942282
1.8892455,.14318076,0,.14318076
2.1984711,.31895623,0,.31895623
3.070349,.91925412,0,.91925412
.48856971,-.59294707,1,.48856971
.85288054,.046293072,0,.046293072
2.3091626,1.3853838,0,1.3853838
3.2681506,-.45331722,1,3.2681506
1.2536169,.65304583,0,.65304583
2.0579426,-.21512559,1,2.0579426
1.5999588,-.46457198,0,-.46457198
1.8775394,.70923191,0,.70923191
2.5570059,-1.2390203,1,2.5570059
2.1372921,.54476196,0,.54476196
2.6162701,-.60623455,1,2.6162701
.027676012,.50050837,0,.50050837
3.1838048,-.67447078,1,3.1838048
.56424236,.30284026,0,.30284026
1.0763706,.13841029,0,.13841029
1.8308804,.07948865,0,.07948865
1.9448491,-.7973007,1,1.9448491
1.9174343,.19476838,0,.19476838
.2426444,.75964761,0,.75964761
.034747839,1.8600687,0,1.8600687
1.6098021,-.40249401,1,1.6098021
2.9197598,.16980474,1,2.9197598
.89417386,1.0868042,0,1.0868042
1.6254743,.3129102,0,.3129102
1.096326,.10040898,0,.10040898
-1.2674946,1.5616738,0,1.5616738
1.653738,-1.2441529,1,1.653738
2.3625364,-1.1029435,1,2.3625364
2.9982615,-.06020537,1,2.9982615
1.560977,.061081514,1,1.560977
.66866261,-.9895978,1,.66866261
.33598134,-.12895986,0,-.12895986
.59305286,-1.5164273,1,.59305286
.61523503,1.395214,0,1.395214
1.3089547,.28765771,0,.28765771
.75160116,.28996742,0,.28996742
3.421967,-.68124443,1,3.421967
1.6856228,-.18650694,1,1.6856228
4.3843994,.080087595,1,4.3843994
1.4245498,2.0047123,0,2.0047123
1.182164,.43488908,0,.43488908
.9177165,.624313,0,.624313
1.9752394,-.45622388,1,1.9752394
3.7376368,.62099713,1,3.7376368
1.2200891,1.0220931,0,1.0220931
1.7907573,-1.0030751,1,1.7907573
1.9701802,2.5712318,0,2.5712318
1.6203535,.22408873,0,.22408873
.50988472,.44611335,0,.44611335
2.0149331,.71802491,0,.71802491
2.4666569,-.46642873,1,2.4666569
2.98243,1.2747691,0,1.2747691
2.4895406,-1.9419069,1,2.4895406
.69904357,.34733975,0,.34733975
1.833467,-.61818492,1,1.833467
2.2981155,-.67137635,1,2.2981155
1.8287578,-.35038251,1,1.8287578
2.3099887,-1.1771461,1,2.3099887
1.9335997,-.76074958,1,1.9335997
1.1608429,-.30856413,0,-.30856413
.57678884,1.434059,0,1.434059
.35758722,-.086700693,0,-.086700693
3.246089,.9321084,0,.9321084
1.0258036,-.20841637,0,-.20841637
.54451168,1.9669468,0,1.9669468
3.0392802,-1.1736559,1,3.0392802
.72976851,-1.0552411,1,.72976851
.68311745,-.9731791,1,.68311745
2.2041965,.55300826,0,.55300826
.62118393,-.55009198,1,.62118393
1.6940633,1.43855,0,1.43855
1.6885036,1.0958849,0,1.0958849
3.4998913,-.78607589,1,3.4998913
.1502123,.64298517,0,.64298517
2.7134802,1.2155755,0,1.2155755
1.4909241,-.72601974,1,1.4909241
.535106,-1.2982398,1,.535106
1.764227,-.71683979,0,-.71683979
1.3362274,-2.8292694,1,1.3362274
.68449026,-1.1236383,1,.68449026
1.8314142,-1.70205,1,1.8314142
2.2362556,.825571,0,.825571
2.589709,.36487317,0,.36487317
1.6066506,.70806515,0,.70806515
.40302861,-1.0924469,1,.40302861
.56541914,1.2373453,0,1.2373453
2.9704499,1.2410759,0,1.2410759
2.0456488,-.35826117,1,2.0456488
2.7744014,-1.3651445,1,2.7744014
3.0635309,-.83644027,1,3.0635309
2.0498745,.048754197,1,2.0498745
2.3164146,1.1324396,0,1.1324396
.64526069,.6961422,0,.6961422
-.10737715,2.6627727,0,2.6627727
1.205505,-.27081415,1,1.205505
3.0228844,-.12532075,1,3.0228844
.7538898,-.81752592,0,-.81752592
.89717847,.54232693,0,.54232693
1.5407059,2.3261418,0,2.3261418
2.1637511,.98475063,0,.98475063
.91321939,-.48071107,1,.91321939
1.3837311,-.12803519,0,-.12803519
2.3017912,1.4616195,0,1.4616195
1.9182864,1.1750576,0,1.1750576
2.8238077,.8777191,1,2.8238077
1.0357072,-.84147727,1,1.0357072
1.0817355,1.4684855,0,1.4684855
2.0030146,-.50287884,1,2.0030146
-.13149711,-.92173779,1,-.13149711
.76065117,-1.3104695,1,.76065117
.41486228,-.13833776,1,.41486228
2.7915094,-.91186374,1,2.7915094
1.9827777,.20610754,0,.20610754
1.747177,-1.6276842,1,1.747177
.90250921,-.31322598,0,-.31322598
1.8869193,.026640266,0,.026640266
3.6519656,2.5387001,0,2.5387001
2.7774258,-.62982309,1,2.7774258
.64714026,-.50264955,0,-.50264955
1.6333797,-.60357255,1,1.6333797
1.3191046,-.15164882,1,1.3191046
2.9120402,.67288953,0,.67288953
.15616272,-.47073463,0,-.47073463
-1.8336262,.05535911,0,.05535911
1.3283631,-.49917686,1,1.3283631
3.0334172,-.17570828,1,3.0334172
.59983456,-.44960698,1,.59983456
2.0830009,.26495004,0,.26495004
2.3136327,.40348724,0,.40348724
.94073492,-.62726444,1,.94073492
2.6632876,1.0586324,0,1.0586324
1.4481826,-.75105178,1,1.4481826
.83835149,.25382358,0,.25382358
1.6525104,.82945192,0,.82945192
1.1116766,-.38824379,1,1.1116766
2.0904858,.4780525,0,.4780525
.079919994,-.32849047,0,-.32849047
-.17298672,1.0834919,0,1.0834919
1.1817015,.74139047,0,.74139047
.066910908,.58735859,0,.58735859
.3908194,.9782505,0,.9782505
.23662935,-1.9879645,1,.23662935
1.2979953,-2.0624979,1,1.2979953
.96093768,-.65696883,1,.96093768
.82311964,.0060384637,0,.0060384637
1.0449262,-.45434749,1,1.0449262
.78877151,-1.9302522,1,.78877151
.5003131,-1.946254,1,.5003131
1.5410982,.19660211,0,.19660211
.95809996,.10399395,0,.10399395
1.079659,.38443244,0,.38443244
3.074965,.064468883,1,3.074965
2.2287169,-1.1449481,1,2.2287169
-.92561018,-.020619657,0,-.020619657
.53593004,-1.0963552,1,.53593004
1.6113955,-.012983109,0,-.012983109
-.030696588,-.30242386,0,-.30242386
1.3769425,-1.4108212,1,1.3769425
2.3855705,-2.4347196,1,2.3855705
.67523366,-.15884101,0,-.15884101
1.2100618,.65067041,0,.65067041
.41778705,1.7085665,0,1.7085665
2.6115077,-.24671413,0,-.24671413
.39083633,1.4723978,0,1.4723978
.99985683,-.93106592,1,.99985683
.74328727,.24631335,0,.24631335
1.4878457,.68483496,0,.68483496
2.2684469,-1.7743891,1,2.2684469
2.1661828,.35058367,0,.35058367
1.4782966,.16540399,0,.16540399
1.5615879,-.10217269,0,-.10217269
.99672574,-.46956822,1,.99672574
3.0669723,-.48631737,1,3.0669723
.65847725,-.32202715,0,-.32202715
1.9580848,-.051733457,0,-.051733457
1.4051354,.10863771,0,.10863771
1.3839489,-1.4635618,1,1.3839489
1.4029543,-.097530551,0,-.097530551
-.35209894,2.1541708,0,2.1541708
3.0439355,-2.2692368,1,3.0439355
.88023698,-1.0359676,1,.88023698
3.9498258,.65378988,0,.65378988
.99199277,-.7240361,1,.99199277
1.8163133,-.36334008,1,1.8163133
2.6832027,.20999543,0,.20999543
1.8359064,-.78198665,1,1.8359064
2.3049021,-.40007916,1,2.3049021
.42584205,.13931465,0,.13931465
.052550569,.32678518,0,.32678518
-.28422815,-1.638142,1,-.28422815
2.3554134,.32528487,1,2.3554134
2.5597072,-1.187043,1,2.5597072
1.805998,-1.0455244,1,1.805998
2.2263634,.57216018,0,.57216018
1.6475461,.47970614,0,.47970614
1.3726672,1.621178,0,1.621178
1.3565762,-1.1888305,1,1.3565762
1.7922374,-1.515335,1,1.7922374
2.0531323,.69804305,0,.69804305
2.7538202,-.72468269,1,2.7538202
2.8714824,1.136193,0,1.136193
.67097843,-.49461597,0,-.49461597
1.8184707,.25049117,0,.25049117
1.0542673,-1.2780017,1,1.0542673
1.5482875,-.0065855039,0,-.0065855039
3.4928327,1.5617816,0,1.5617816
2.0974119,-.96244508,1,2.0974119
1.1540048,2.1364999,0,2.1364999
.16296321,1.3440078,0,1.3440078
1.5225105,.56195289,0,.56195289
.94846129,.30582994,0,.30582994
