"id","time","x","d"
2485,31,0,0
2486,31,2,0
2487,31,7,1
2488,31,6,0
2489,31,7,0
2490,31,7,0
2491,31,7,0
2492,31,5,1
2493,31,1,0
2494,31,7,0
2495,31,3,0
2496,31,7,0
2497,31,1,0
2498,31,3,0
2499,31,0,0
2500,31,7,0
2501,31,5,1
2502,31,2,0
2503,31,5,1
2504,31,2,1
2505,31,0,0
2506,31,1,0
2507,31,0,0
2508,31,6,0
2509,31,7,1
2510,31,7,1
2511,31,2,0
2512,31,7,0
2513,31,3,0
2514,31,3,0
2515,31,0,0
2516,31,2,0
2517,31,1,0
2518,31,7,0
2519,31,3,0
2520,31,2,0
2521,31,0,0
2522,31,1,0
2523,31,3,0
2524,31,4,0
2525,31,4,0
2526,31,1,0
2527,31,3,0
2528,31,0,0
2529,31,7,1
2530,31,0,0
2531,31,1,0
2532,31,5,0
2533,31,3,0
2534,31,3,0
2535,31,7,0
2536,31,1,0
2537,31,2,0
2538,31,5,0
2539,31,7,0
2540,31,7,0
2541,31,2,0
2542,31,2,0
2543,31,7,1
2544,31,7,0
2545,31,6,0
2546,31,1,0
2547,31,7,0
2548,31,7,0
2549,31,1,0
2550,31,1,0
2551,31,7,0
2552,31,3,0
2553,31,5,0
2554,31,2,0
2555,31,2,0
2556,31,2,0
2557,31,3,0
2558,31,6,0
2559,31,0,0
2560,31,7,0
2561,31,3,0
2562,31,1,1
2563,31,7,0
2564,31,5,0
2565,31,2,1
2566,31,7,0
2567,31,0,0
2568,31,0,0
2569,31,0,0
2570,31,2,0
2571,31,7,0
2572,31,5,0
2573,31,7,0
2574,31,5,0
2575,31,2,0
2576,31,7,0
2577,31,5,0
2578,31,3,0
2579,31,7,0
2580,31,3,0
2581,31,7,0
2582,31,3,0
2583,31,7,1
2584,31,5,0
2585,31,0,0
2586,31,6,0
2587,31,2,0
2588,31,3,1
2589,31,2,0
2590,31,1,0
2591,31,7,0
2592,31,7,0
2593,31,7,0
2594,31,4,0
2595,31,4,0
2596,31,0,0
2597,31,6,0
2598,31,6,0
2599,31,2,0
2600,31,3,0
2601,31,0,0
2602,31,7,0
2603,31,3,0
2604,31,6,0
2605,31,7,0
2606,31,7,0
2607,31,4,1
2608,31,5,0
2609,31,3,0
2610,31,0,0
2611,31,2,0
2612,31,4,1
2613,31,3,0
2614,31,6,0
2615,31,2,0
2616,31,6,0
2617,31,5,0
2618,31,3,0
2619,31,7,0
2620,31,1,0
2621,31,7,0
2622,31,7,0
2623,31,0,1
2624,31,0,0
2625,31,4,0
2626,31,2,0
2627,31,2,0
2628,31,7,0
2629,31,0,0
2630,31,7,0
2631,31,0,0
2632,31,7,0
2633,31,6,0
2634,31,7,0
2635,31,6,1
2636,31,2,0
2637,31,3,1
2638,31,7,0
2639,31,2,0
2640,31,3,0
2641,31,7,0
2642,31,2,0
2643,31,5,1
2644,31,2,0
2645,31,7,0
2646,31,2,0
2647,31,7,0
2648,31,1,0
2649,31,0,0
2650,31,7,0
2651,31,2,0
2652,31,2,1
2653,31,3,0
2654,31,2,0
2655,31,7,1
2656,31,2,0
2657,31,1,0
2658,31,2,0
2659,31,7,1
2660,31,7,1
2661,31,7,0
2662,31,4,1
2663,31,5,0
2664,31,3,0
2665,31,5,1
2666,31,2,0
2667,31,3,0
2668,31,3,0
2669,31,5,0
2670,31,2,0
2671,31,4,0
2672,31,7,0
2673,31,6,0
2674,31,5,1
2675,31,4,0
2676,31,6,0
2677,31,7,0
2678,31,4,0
2679,31,6,0
2680,31,1,0
2681,31,5,0
2682,31,2,0
2683,31,1,0
2684,31,0,0
2685,31,7,0
2686,31,0,0
2687,31,5,1
2688,31,4,1
2689,31,2,0
2690,31,7,0
2691,31,7,0
2692,31,1,0
2693,31,1,0
2694,31,1,0
2695,31,6,0
2696,31,2,0
2697,31,1,0
2698,31,7,0
2699,31,0,0
2700,31,0,0
2701,31,7,0
2702,31,4,0
2703,31,3,0
2704,31,7,0
2705,31,7,0
2706,31,7,0
2707,31,3,0
2708,31,3,1
2709,31,7,0
2710,31,6,1
2711,31,0,0
2712,31,7,0
2713,31,4,0
2714,31,2,0
2715,31,7,0
2716,31,7,0
2717,31,7,0
2718,31,0,0
2719,31,2,0
2720,31,6,0
2721,31,0,0
2722,31,7,0
2723,31,3,0
2724,31,1,0
2725,31,6,0
2726,31,7,1
2727,31,0,0
2728,31,7,0
2729,31,7,0
2730,31,1,0
2731,31,3,0
2732,31,6,0
2733,31,3,0
2734,31,7,0
2735,31,2,0
2736,31,5,0
2737,31,7,0
2738,31,1,0
2739,31,7,0
2740,31,0,0
2741,31,4,1
2742,31,3,1
2743,31,6,0
2744,31,7,0
2745,31,7,0
2746,31,6,1
2747,31,7,0
2748,31,3,0
2749,31,3,0
2750,31,4,0
2751,31,7,1
2752,31,7,1
2753,31,5,0
2754,31,7,0
2755,31,4,0
2756,31,7,0
2757,31,0,0
2758,31,5,0
2759,31,1,0
2760,31,0,0
2761,31,0,0
2762,31,2,0
2763,31,2,0
2764,31,5,1
2765,31,0,0
2766,31,7,1
2767,31,6,0
2768,31,7,0
2769,31,3,1
2770,31,7,0
2771,31,4,1
2772,31,3,0
2773,31,7,0
2774,31,0,0
2775,31,0,0
2776,31,3,0
2777,31,7,0
2778,31,3,1
2779,31,0,0
2780,31,6,0
2781,31,4,1
2782,31,0,0
2783,31,7,0
2784,31,1,0
2785,31,3,0
2786,31,3,0
2787,31,6,0
2788,31,2,0
2789,31,6,0
2790,31,1,0
2791,31,7,0
2792,31,5,0
2793,31,1,0
2794,31,7,0
2795,31,4,0
2796,31,7,0
2797,31,0,0
2798,31,7,0
2799,31,7,0
2800,31,0,0
2801,31,7,0
2802,31,6,0
2803,31,1,0
2804,31,7,1
2805,31,1,0
2806,31,4,0
2807,31,3,0
2808,31,3,0
2809,31,2,0
2810,31,1,0
2811,31,7,0
2812,31,1,0
2813,31,7,1
2814,31,7,0
2815,31,4,0
2816,31,1,0
2817,31,5,1
2818,31,1,1
2819,31,7,0
2820,31,0,0
2821,31,7,1
2822,31,7,0
2823,31,1,0
2824,31,2,0
2825,31,7,0
2826,31,2,0
2827,31,7,0
2828,31,7,0
2829,31,5,0
2830,31,6,1
2831,31,7,0
2832,31,1,0
2833,31,4,0
2834,31,7,0
2835,31,4,0
2836,31,7,0
2837,31,4,0
2838,31,2,0
2839,31,0,0
2840,31,2,0
2841,31,7,0
2842,31,0,0
2843,31,7,0
2844,31,3,0
2845,31,5,1
2846,31,5,0
2847,31,2,0
2848,31,4,1
2849,31,5,1
2850,31,3,0
2851,31,4,1
2852,31,7,0
2853,31,3,0
2854,31,7,1
2855,31,2,0
2856,31,0,0
2857,31,7,0
2858,31,0,0
2859,31,3,0
2860,31,4,0
2861,31,7,0
2862,31,6,0
2863,31,6,0
2864,31,2,1
2865,31,1,0
2866,31,2,0
2867,31,7,0
2868,31,0,0
2869,31,2,0
2870,31,4,0
2871,31,0,0
2872,31,7,1
2873,31,7,0
2874,31,4,0
2875,31,0,0
2876,31,0,0
2877,31,7,0
2878,31,5,0
2879,31,6,1
2880,31,7,0
2881,31,5,0
2882,31,2,0
2883,31,7,0
2884,31,7,0
2885,31,7,0
2886,31,4,0
2887,31,7,0
2888,31,3,0
2889,31,0,0
2890,31,2,0
2891,31,5,1
2892,31,5,0
2893,31,7,0
2894,31,7,0
2895,31,7,0
2896,31,0,0
2897,31,0,0
2898,31,3,0
2899,31,4,0
2900,31,7,1
2901,31,7,0
2902,31,7,1
2903,31,7,0
2904,31,0,0
2905,31,6,0
2906,31,0,0
2907,31,3,0
2908,31,5,0
2909,31,3,0
2910,31,0,0
2911,31,2,0
2912,31,6,1
2913,31,4,0
2914,31,3,0
2915,31,7,0
2916,31,7,1
2917,31,3,1
2918,31,5,0
2919,31,3,0
2920,31,7,0
2921,31,0,0
2922,31,3,0
2923,31,7,0
2924,31,4,1
2925,31,6,0
2926,31,4,0
2927,31,3,0
2928,31,7,0
2929,31,5,0
2930,31,7,0
2931,31,7,0
2932,31,3,1
2933,31,1,0
2934,31,7,0
2935,31,3,0
2936,31,3,0
2937,31,1,0
2938,31,7,0
2939,31,0,0
2940,31,2,0
2941,31,4,0
2942,31,5,1
2943,31,3,0
2944,31,1,0
2945,31,6,0
2946,31,7,0
2947,31,4,0
2948,31,3,0
2949,31,1,1
2950,31,5,0
2951,31,3,0
2952,31,1,0
2953,31,7,0
2954,31,0,0
2955,31,7,0
2956,31,7,0
2957,31,6,0
2958,31,6,1
2959,31,7,0
2960,31,3,0
2961,31,0,0
2962,31,0,0
2963,31,7,0
2964,31,7,0
2965,31,0,0
2966,31,3,0
2967,31,3,0
2968,31,1,0
2969,31,5,1
2970,31,7,1
2971,31,7,1
2972,31,3,0
2973,31,7,0
2974,31,1,0
2975,31,0,0
2976,31,7,0
2977,31,7,0
2978,31,4,0
2979,31,2,0
2980,31,7,1
2981,31,2,0
2982,31,4,0
2983,31,7,0
2984,31,7,0
2985,31,2,0
2986,31,2,0
2987,31,5,0
2988,31,0,0
2989,31,7,1
2990,31,4,0
2991,31,4,0
2992,31,7,0
2993,31,0,0
2994,31,3,1
2995,31,5,0
2996,31,1,0
2997,31,7,0
2998,31,6,0
2999,31,0,0
3000,31,7,0
3001,31,0,0
3002,31,7,0
3003,31,7,0
3004,31,7,0
3005,31,2,0
3006,31,3,0
3007,31,4,0
3008,31,6,0
3009,31,1,0
3010,31,4,0
3011,31,3,0
3012,31,7,0
3013,31,2,0
3014,31,7,0
3015,31,0,0
3016,31,7,0
3017,31,7,1
3018,31,7,0
3019,31,0,0
3020,31,0,0
3021,31,2,1
3022,31,7,0
3023,31,7,0
3024,31,4,0
3025,31,7,0
3026,31,4,0
3027,31,1,1
3028,31,7,0
3029,31,1,0
3030,31,7,1
3031,31,3,0
3032,31,4,0
3033,31,7,0
3034,31,3,0
3035,31,7,0
3036,31,3,0
3037,31,7,0
3038,31,7,1
3039,31,1,0
3040,31,4,0
3041,31,3,0
3042,31,7,0
3043,31,1,0
3044,31,7,1
3045,31,4,0
3046,31,3,0
3047,31,3,0
3048,31,0,0
3049,31,0,0
3050,31,6,0
3051,31,0,1
3052,31,4,1
3053,31,3,1
3054,31,7,0
3055,31,5,0
3056,31,0,0
3057,31,3,0
3058,31,4,0
3059,31,2,0
3060,31,7,0
3061,31,2,0
3062,31,7,0
3063,31,3,0
3064,31,2,0
3065,31,7,0
3066,31,7,0
3067,31,1,0
3068,31,0,0
3069,31,7,1
3070,31,0,0
3071,31,2,0
3072,31,4,0
3073,31,1,0
3074,31,7,0
3075,31,1,0
3076,31,5,0
3077,31,0,0
3078,31,3,0
3079,31,7,0
3080,31,7,0
3081,31,1,0
3082,31,3,0
3083,31,7,0
3084,31,7,0
3085,31,3,1
3086,31,7,0
3087,31,3,0
3088,31,1,0
3089,31,0,0
3090,31,2,0
3091,31,3,0
3092,31,6,0
3093,31,5,0
3094,31,7,1
3095,31,7,0
3096,31,6,0
3097,31,6,0
3098,31,7,0
3099,31,2,0
3100,31,7,0
3101,31,2,1
3102,31,2,0
3103,31,7,1
3104,31,5,1
3105,31,7,0
3106,31,0,0
3107,31,7,0
3108,31,0,0
3109,31,5,0
3110,31,7,0
3111,31,4,0
3112,31,2,0
3113,31,1,0
3114,31,3,0
3115,31,7,0
3116,31,0,0
3117,31,4,1
3118,31,6,0
3119,31,1,0
3120,31,2,1
3121,31,7,1
3122,31,7,0
3123,31,7,0
3124,31,5,1
3125,31,2,0
3126,31,2,0
3127,31,1,0
3128,31,2,0
3129,31,2,0
3130,31,3,0
3131,31,0,0
3132,31,7,0
3133,31,2,0
3134,31,2,0
3135,31,7,0
3136,31,7,1
3137,31,7,0
3138,31,2,0
3139,31,7,1
3140,31,2,0
3141,31,3,0
3142,31,0,0
3143,31,5,0
3144,31,6,1
3145,31,0,0
3146,31,3,0
3147,31,0,1
3148,31,2,0
3149,31,1,0
3150,31,3,0
3151,31,2,1
3152,31,7,0
3153,31,2,0
3154,31,1,0
3155,31,3,0
3156,31,4,0
3157,31,1,0
3158,31,3,0
3159,31,5,1
3160,31,1,0
3161,31,7,0
3162,31,7,0
3163,31,4,0
3164,31,6,0
3165,31,7,0
3166,31,6,0
3167,31,6,0
3168,31,0,0
3169,31,7,0
3170,31,7,0
3171,31,1,0
3172,31,1,0
3173,31,1,0
3174,31,1,0
3175,31,7,1
3176,31,2,0
3177,31,3,0
3178,31,2,0
3179,31,6,0
3180,31,1,0
3181,31,7,0
3182,31,6,0
3183,31,7,0
3184,31,5,1
3185,31,0,0
3186,31,3,0
3187,31,4,0
3188,31,3,0
3189,31,6,0
3190,31,7,0
3191,31,1,0
3192,31,3,0
3193,31,7,1
3194,31,0,0
3195,31,7,0
3196,31,6,0
3197,31,0,0
3198,31,0,0
3199,31,5,0
3200,31,7,1
3201,31,7,0
3202,31,0,0
3203,31,7,0
3204,31,1,0
3205,31,3,0
3206,31,4,0
3207,31,5,0
3208,31,5,0
3209,31,2,0
3210,31,1,0
3211,31,7,0
3212,31,5,0
3213,31,4,0
3214,31,2,0
3215,31,4,0
3216,31,4,0
3217,31,7,0
3218,31,2,0
3219,31,4,0
3220,31,2,0
3221,31,0,0
3222,31,6,0
3223,31,2,0
3224,31,3,0
3225,31,7,0
3226,31,1,0
3227,31,7,0
3228,31,7,1
3229,31,2,0
3230,31,1,0
3231,31,1,1
3232,31,6,0
3233,31,7,0
3234,31,7,0
3235,31,3,0
3236,31,0,0
3237,31,3,0
3238,31,3,0
3239,31,5,0
3240,31,3,0
3241,31,7,0
3242,31,7,0
3243,31,1,0
3244,31,7,0
3245,31,0,0
3246,31,5,0
3247,31,0,0
3248,31,4,0
3249,31,1,0
3250,31,7,0
3251,31,0,0
3252,31,6,0
3253,31,6,0
3254,31,7,1
3255,31,7,1
3256,31,7,0
3257,31,5,0
3258,31,7,0
3259,31,3,0
3260,31,0,0
3261,31,7,1
3262,31,1,0
3263,31,4,1
3264,31,1,0
3265,31,7,0
3266,31,2,0
3267,31,7,0
3268,31,3,0
3269,31,1,0
3270,31,2,0
3271,31,0,0
3272,31,1,0
3273,31,1,0
3274,31,6,0
3275,31,3,1
3276,31,7,0
3277,31,6,0
3278,31,2,0
3279,31,7,0
3280,31,0,0
3281,31,5,0
3282,31,4,0
3283,31,4,0
3284,31,3,0
3285,31,7,0
3286,31,7,0
3287,31,4,0
3288,31,7,0
3289,31,7,0
3290,31,6,0
3291,31,0,0
3292,31,1,0
3293,31,0,0
3294,31,0,0
3295,31,2,0
3296,31,0,0
3297,31,1,1
3298,31,0,0
3299,31,7,0
3300,31,4,1
3301,31,2,0
3302,31,7,0
3303,31,1,0
3304,31,2,1
3305,31,7,0
3306,31,4,0
3307,31,0,0
3308,31,1,0
3309,31,3,0
3310,31,6,0
3311,31,0,0
3312,31,7,0
3313,31,4,0
3314,31,6,1
3315,31,3,1
3316,31,1,0
3317,31,3,0
3318,31,5,1
3319,31,4,0
3320,31,7,0
3321,31,2,0
3322,31,7,0
3323,31,3,0
3324,31,2,1
3325,31,7,0
3326,31,2,0
3327,31,3,0
3328,31,7,0
3329,31,7,0
3330,31,1,0
3331,31,5,0
3332,31,7,1
3333,31,3,0
3334,31,0,0
3335,31,7,0
3336,31,2,1
3337,31,7,0
3338,31,7,0
3339,31,5,0
3340,31,4,1
3341,31,1,0
3342,31,3,0
3343,31,6,0
3344,31,5,0
3345,31,4,0
3346,31,0,0
3347,31,1,0
3348,31,3,0
3349,31,3,0
3350,31,2,0
3351,31,2,0
3352,31,6,0
3353,31,4,1
3354,31,1,0
3355,31,7,0
3356,31,7,1
3357,31,7,1
3358,31,7,0
3359,31,6,0
3360,31,5,0
3361,31,4,0
3362,31,6,0
3363,31,3,0
3364,31,7,0
3365,31,5,0
3366,31,7,1
3367,31,1,0
3368,31,3,0
3369,31,3,0
3370,31,2,0
3371,31,5,1
3372,31,7,1
3373,31,5,0
3374,31,0,0
3375,31,0,0
3376,31,0,0
3377,31,5,0
3378,31,4,0
3379,31,2,0
3380,31,7,0
3381,31,3,0
3382,31,7,0
3383,31,6,0
3384,31,2,0
3385,31,2,0
3386,31,7,0
3387,31,7,0
3388,31,5,0
3389,31,2,0
3390,31,1,0
3391,31,2,0
3392,31,7,0
3393,31,7,1
3394,31,4,0
3395,31,1,0
3396,31,0,0
3397,31,0,0
3398,31,1,0
3399,31,7,0
3400,31,5,1
3401,31,3,0
3402,31,0,0
3403,31,7,0
3404,31,1,0
3405,31,7,0
3406,31,7,0
3407,31,4,0
3408,31,3,0
3409,31,4,1
3410,31,1,0
3411,31,7,0
3412,31,2,0
3413,31,0,0
3414,31,6,0
3415,31,7,0
3416,31,7,0
3417,31,4,0
3418,31,7,0
3419,31,5,0
3420,31,5,0
3421,31,7,0
3422,31,7,0
3423,31,7,0
3424,31,1,0
3425,31,7,0
3426,31,7,0
3427,31,6,0
3428,31,4,1
3429,31,0,0
3430,31,7,0
3431,31,6,1
3432,31,3,1
3433,31,3,0
3434,31,1,0
3435,31,7,0
3436,31,0,0
3437,31,7,0
3438,31,1,0
3439,31,6,0
3440,31,7,0
3441,31,6,0
3442,31,1,0
3443,31,1,0
3444,31,4,1
3445,31,7,0
3446,31,3,1
3447,31,3,0
3448,31,3,0
3449,31,7,0
3450,31,4,0
3451,31,3,0
3452,31,7,0
3453,31,7,0
3454,31,3,0
3455,31,7,0
3456,31,1,0
3457,31,7,0
3458,31,4,0
3459,31,7,0
3460,31,2,0
3461,31,7,0
3462,31,6,1
3463,31,2,1
3464,31,7,0
3465,31,7,0
3466,31,4,0
3467,31,2,0
3468,31,1,0
3469,31,1,0
3470,31,2,0
3471,31,3,0
3472,31,3,0
3473,31,6,0
3474,31,0,0
3475,31,5,0
3476,31,5,1
3477,31,0,0
3478,31,2,0
3479,31,3,0
3480,31,7,0
3481,31,3,0
3482,31,7,0
3483,31,3,0
3484,31,1,0
3485,31,7,1
3486,31,4,0
3487,31,5,0
3488,31,1,0
3489,31,7,0
3490,31,7,0
3491,31,6,0
3492,31,4,1
3493,31,7,0
3494,31,7,0
3495,31,3,0
3496,31,1,0
3497,31,0,0
3498,31,7,0
3499,31,6,0
3500,31,7,0
3501,31,0,0
3502,31,4,1
3503,31,4,1
3504,31,5,0
3505,31,7,1
3506,31,7,0
3507,31,7,0
3508,31,7,0
3509,31,4,0
3510,31,6,0
3511,31,2,0
3512,31,5,1
3513,31,4,0
3514,31,1,1
3515,31,1,1
3516,31,5,0
3517,31,7,0
3518,31,2,0
3519,31,7,0
3520,31,0,0
3521,31,0,0
3522,31,0,0
3523,31,2,0
3524,31,0,0
3525,31,7,0
3526,31,2,0
3527,31,4,0
3528,31,2,0
3529,31,1,0
3530,31,1,0
3531,31,3,1
3532,31,4,1
3533,31,1,0
3534,31,2,0
3535,31,0,0
3536,31,2,0
3537,31,6,0
3538,31,7,0
3539,31,5,1
3540,31,7,0
3541,31,7,1
3542,31,7,0
3543,31,3,0
3544,31,1,0
3545,31,2,0
3546,31,1,0
3547,31,7,1
3548,31,7,0
3549,31,6,0
3550,31,3,0
3551,31,0,0
3552,31,0,0
3553,31,1,0
3554,31,7,1
3555,31,2,0
3556,31,7,1
3557,31,7,0
3558,31,7,0
3559,31,7,1
3560,31,4,0
3561,31,0,0
3562,31,7,0
3563,31,7,0
3564,31,4,0
3565,31,0,0
3566,31,7,0
3567,31,1,1
3568,31,2,0
3569,31,0,0
3570,31,5,0
3571,31,7,0
3572,31,6,1
3573,31,3,0
3574,31,5,0
3575,31,7,0
3576,31,7,0
3577,31,0,0
3578,31,2,0
3579,31,0,0
3580,31,1,0
3581,31,4,0
3582,31,1,0
3583,31,7,0
3584,31,7,0
3585,31,1,0
3586,31,1,0
3587,31,2,0
3588,31,0,0
3589,31,4,0
3590,31,0,0
3591,31,0,0
3592,31,6,0
3593,31,7,0
3594,31,7,1
3595,31,4,0
3596,31,7,0
3597,31,1,0
3598,31,0,0
3599,31,7,0
3600,31,1,0
3601,31,3,0
3602,31,3,0
3603,31,4,0
3604,31,7,0
3605,31,0,0
3606,31,7,0
3607,31,3,0
3608,31,0,0
3609,31,7,0
3610,31,3,0
3611,31,7,0
3612,31,7,0
3613,31,1,0
3614,31,1,0
3615,31,7,0
3616,31,3,0
3617,31,1,0
3618,31,0,0
3619,31,4,0
3620,31,7,0
3621,31,7,0
3622,31,5,0
3623,31,2,1
3624,31,3,0
3625,31,5,1
3626,31,7,0
3627,31,4,0
3628,31,7,1
3629,31,7,0
3630,31,2,0
3631,31,2,1
3632,31,1,0
3633,31,7,0
3634,31,6,0
3635,31,4,0
3636,31,3,1
3637,31,7,0
3638,31,2,0
3639,31,1,0
3640,31,5,0
3641,31,7,0
3642,31,1,0
3643,31,4,0
3644,31,1,0
3645,31,7,0
3646,31,7,1
3647,31,6,0
3648,31,7,0
3649,31,7,0
3650,31,7,0
3651,31,3,0
3652,31,7,1
3653,31,3,0
3654,31,1,0
3655,31,7,1
3656,31,2,0
3657,31,5,0
3658,31,0,0
3659,31,2,0
3660,31,7,0
3661,31,7,0
3662,31,7,0
3663,31,7,1
3664,31,7,0
3665,31,0,0
3666,31,7,0
3667,31,0,0
3668,31,7,0
3669,31,7,0
3670,31,7,0
3671,31,2,0
3672,31,2,0
3673,31,7,0
3674,31,2,0
3675,31,0,0
3676,31,2,0
3677,31,2,0
3678,31,5,0
3679,31,3,0
3680,31,7,0
3681,31,7,0
3682,31,4,0
3683,31,3,0
3684,31,0,0
3685,31,7,0
3686,31,7,0
3687,31,7,0
3688,31,6,0
3689,31,3,0
3690,31,3,0
3691,31,1,0
3692,31,4,0
3693,31,7,0
3694,31,4,0
3695,31,1,0
3696,31,4,1
3697,31,1,0
3698,31,3,0
3699,31,1,0
3700,31,7,0
3701,31,4,0
3702,31,1,0
3703,31,7,0
3704,31,0,0
3705,31,0,0
3706,31,0,0
3707,31,2,0
3708,31,3,0
3709,31,7,0
3710,31,1,0
3711,31,2,0
3712,31,7,0
3713,31,3,0
3714,31,1,0
3715,31,1,0
3716,31,7,0
3717,31,7,0
3718,31,6,0
3719,31,2,0
3720,31,4,0
3721,31,1,0
3722,31,2,0
3723,31,0,0
3724,31,0,0
3725,31,7,1
3726,31,2,0
3727,31,7,0
3728,31,6,0
3729,31,5,0
3730,31,3,0
3731,31,7,0
3732,31,7,0
3733,31,7,0
3734,31,2,0
3735,31,2,0
3736,31,3,0
3737,31,3,0
3738,31,7,0
3739,31,7,0
3740,31,3,0
3741,31,6,0
3742,31,2,1
3743,31,4,0
3744,31,7,0
3745,31,1,0
3746,31,5,1
3747,31,5,1
3748,31,1,0
3749,31,7,1
3750,31,7,0
3751,31,1,0
3752,31,5,0
3753,31,7,0
3754,31,1,0
3755,31,3,0
3756,31,7,1
3757,31,1,0
3758,31,7,0
3759,31,1,0
3760,31,7,0
3761,31,3,0
3762,31,0,0
3763,31,7,0
3764,31,2,0
3765,31,7,0
3766,31,3,1
3767,31,7,0
3768,31,7,1
3769,31,7,1
3770,31,3,0
3771,31,4,0
3772,31,7,0
3773,31,7,1
3774,31,7,1
3775,31,4,0
3776,31,1,0
3777,31,4,0
3778,31,1,0
3779,31,1,1
3780,31,4,0
3781,31,7,0
3782,31,7,0
3783,31,2,0
3784,31,0,0
3785,31,7,0
3786,31,1,0
3787,31,1,0
3788,31,2,0
3789,31,0,0
3790,31,5,0
3791,31,7,0
3792,31,2,0
3793,31,3,0
3794,31,3,0
3795,31,1,0
3796,31,1,0
3797,31,7,0
3798,31,6,0
3799,31,7,0
3800,31,0,0
3801,31,1,0
3802,31,6,0
3803,31,2,0
3804,31,0,0
3805,31,5,0
3806,31,7,0
3807,31,1,0
3808,31,7,0
3809,31,0,0
3810,31,0,0
3811,31,7,0
3812,31,3,0
3813,31,7,0
3814,31,2,0
3815,31,5,0
3816,31,7,0
3817,31,7,0
3818,31,1,0
3819,31,7,0
3820,31,7,0
3821,31,7,0
3822,31,1,0
3823,31,6,0
3824,31,0,0
3825,31,0,0
3826,31,1,0
3827,31,5,0
3828,31,0,0
3829,31,0,0
3830,31,3,0
3831,31,0,0
3832,31,2,0
3833,31,3,0
3834,31,5,0
3835,31,4,1
3836,31,7,0
3837,31,0,0
3838,31,5,0
3839,31,1,0
3840,31,7,0
3841,31,7,0
3842,31,5,0
3843,31,1,0
3844,31,7,0
3845,31,7,0
3846,31,2,0
3847,31,0,0
3848,31,3,1
3849,31,4,1
3850,31,4,1
3851,31,5,0
3852,31,7,0
3853,31,7,0
3854,31,7,0
3855,31,1,0
3856,31,1,0
3857,31,5,0
3858,31,0,0
3859,31,4,0
3860,31,2,0
3861,31,0,0
3862,31,7,0
3863,31,4,0
3864,31,7,1
3865,31,5,0
3866,31,2,0
3867,31,3,0
3868,31,7,0
3869,31,2,0
3870,31,2,0
3871,31,4,1
3872,31,1,0
3873,31,1,0
3874,31,7,0
3875,31,1,0
3876,31,2,0
3877,31,7,0
3878,31,3,0
3879,31,4,0
3880,31,0,0
3881,31,5,1
3882,31,3,0
3883,31,7,0
3884,31,6,0
3885,31,2,0
3886,31,7,0
3887,31,1,1
3888,31,2,0
3889,31,0,0
3890,31,0,0
3891,31,3,0
3892,31,7,0
3893,31,7,0
3894,31,1,0
3895,31,0,0
3896,31,2,0
3897,31,5,0
3898,31,6,0
3899,31,7,0
3900,31,1,0
3901,31,7,0
3902,31,1,0
3903,31,7,0
3904,31,6,0
3905,31,0,0
3906,31,0,0
3907,31,7,0
3908,31,7,0
3909,31,4,0
3910,31,6,0
3911,31,3,0
3912,31,7,1
3913,31,2,0
3914,31,0,0
3915,31,7,0
3916,31,4,0
3917,31,2,0
3918,31,5,0
3919,31,7,0
3920,31,2,0
3921,31,3,0
3922,31,1,0
3923,31,0,0
3924,31,2,0
3925,31,1,0
3926,31,7,0
3927,31,7,0
3928,31,0,0
3929,31,7,1
3930,31,3,0
3931,31,3,1
3932,31,7,1
3933,31,2,0
3934,31,1,0
3935,31,7,0
3936,31,6,0
3937,31,7,0
3938,31,4,0
3939,31,7,0
3940,31,1,0
3941,31,3,0
3942,31,0,0
3943,31,1,0
3944,31,2,1
3945,31,4,0
3946,31,1,0
3947,31,7,0
3948,31,7,0
3949,31,3,0
3950,31,7,0
3951,31,5,0
3952,31,1,0
3953,31,4,0
3954,31,5,0
3955,31,7,1
3956,31,7,1
3957,31,0,0
3958,31,7,0
3959,31,6,1
3960,31,5,0
3961,31,7,1
3962,31,7,0
3963,31,7,0
3964,31,3,0
3965,31,0,0
3966,31,6,0
3967,31,7,0
3968,31,2,1
3969,31,0,0
3970,31,3,0
3971,31,7,0
3972,31,1,0
3973,31,3,0
3974,31,2,1
3975,31,7,0
3976,31,2,0
3977,31,4,0
3978,31,1,0
3979,31,5,0
3980,31,0,0
3981,31,7,0
3982,31,0,0
3983,31,6,0
3984,31,1,0
3985,31,7,0
3986,31,2,0
3987,31,7,0
3988,31,4,0
3989,31,4,0
3990,31,5,0
3991,31,1,0
3992,31,5,0
3993,31,1,0
3994,31,4,0
3995,31,5,1
3996,31,3,0
3997,31,5,0
3998,31,1,0
3999,31,7,0
4000,31,7,0
4001,31,0,0
4002,31,2,0
4003,31,0,0
4004,31,4,0
4005,31,0,0
4006,31,5,0
4007,31,4,0
4008,31,0,0
4009,31,3,0
4010,31,2,0
4011,31,7,0
4012,31,1,0
4013,31,5,0
4014,31,7,0
4015,31,1,0
4016,31,1,0
4017,31,7,0
4018,31,1,0
4019,31,6,0
4020,31,1,0
4021,31,5,1
4022,31,1,0
4023,31,4,0
4024,31,1,0
4025,31,0,0
4026,31,1,0
4027,31,7,0
4028,31,3,0
4029,31,0,0
4030,31,2,0
4031,31,0,1
4032,31,6,0
4033,31,1,0
4034,31,0,1
4035,31,7,0
4036,31,2,0
4037,31,5,0
4038,31,7,0
